15671,-4.0000,-0.0295
15676,-4.0000,-0.0349
15681,-4.0000,-0.0269
15686,-4.0000,-0.0295
15691,-4.0000,-0.0295
15696,-4.0000,-0.0188
15701,-4.0000,-0.0295
15706,-4.0000,-0.0161
15711,-4.0000,-0.0215
15716,-4.0000,-0.0269
15721,-4.0000,-0.0349
15726,-4.0000,-0.0134
15731,-4.0000,-0.0322
15736,-4.0000,-0.0403
15741,-4.0000,-0.0295
15746,-4.0000,-0.0349
15751,-4.0000,-0.0242
15756,-4.0000,-0.0322
15761,-4.0000,0.0000
15766,-4.0000,-0.0322
15771,-4.0000,-0.0349
15776,-4.0000,-0.0349
15781,-4.0000,-0.0376
15786,-4.0000,-0.0295
15791,-4.0000,-0.0403
15796,-4.0000,-0.0295
15801,-4.0000,-0.0322
15806,-4.0000,-0.0376
15811,-4.0000,-0.0242
15816,-4.0000,-0.0269
15821,-4.0000,-0.0134
15826,-4.0000,-0.0242
15831,-4.0000,-0.0161
15836,-4.0000,-0.0376
15841,-4.0000,-0.0134
15846,-4.0000,-0.0322
15851,-4.0000,-0.0349
15856,-4.0000,-0.0295
15861,-4.0000,-0.0349
15866,-4.0000,-0.0054
15871,-4.0000,-0.0322
15876,-4.0000,-0.0027
15881,-4.0000,-0.0295
15886,-4.0000,-0.0349
15891,-4.0000,-0.0349
15896,-4.0000,-0.0430
15901,-4.0000,-0.0215
15906,-4.0000,-0.0376
15911,-4.0000,-0.0349
15916,-4.0000,-0.0349
15921,-4.0000,-0.0322
15926,-4.0000,-0.0242
15931,-4.0000,-0.0242
15936,-4.0000,-0.0054
15941,-4.0000,-0.0242
15946,-4.0000,-0.0027
15951,-4.0000,-0.0322
15956,-4.0000,-0.0349
15961,-4.0000,-0.0322
15966,-4.0000,-0.0376
15971,-4.0000,-0.0134
15976,-4.0000,-0.0376
15981,-4.0000,-0.0027
15986,-4.0000,-0.0295
15991,-4.0000,-0.0242
15996,-4.0000,-0.0322
16001,-4.0000,-0.0322
16006,-4.0000,-0.0215
16011,-4.0000,-0.0376
16016,-4.0000,-0.0295
16021,-4.0000,-0.0349
16026,-4.0000,-0.0349
16031,-4.0000,-0.0295
16036,-4.0000,-0.0242
16041,-4.0000,-0.0242
16046,-4.0000,-0.0242
16051,-4.0000,-0.0054
16056,-4.0000,-0.0215
16061,-4.0000,-0.0295
16066,-4.0000,-0.0322
16071,-4.0000,-0.0376
16076,-4.0000,-0.0349
16081,-4.0000,-0.0376
16086,-4.0000,-0.0188
16091,-4.0000,-0.0322
16096,-4.0000,-0.0054
16101,-4.0000,-0.0322
16106,-4.0000,-0.0349
16111,-4.0000,-0.0322
16116,-4.0000,-0.0349
16121,-4.0000,-0.0215
16126,-4.0000,-0.0376
16131,-4.0000,-0.0349
16136,-4.0000,-0.0349
16141,-4.0000,-0.0295
16146,-4.0000,-0.0295
16151,-4.0000,-0.0188
16156,-4.0000,-0.0295
16161,-4.0000,-0.0188
16166,-4.0000,-0.0081
16171,-4.0000,-0.0188
16176,-4.0000,-0.0349
16181,-4.0000,-0.0269
16186,-4.0000,-0.0376
16191,-4.0000,-0.0242
16196,-4.0000,-0.0376
16201,-4.0000,-0.0107
16206,-4.0000,-0.0322
16211,-4.0000,-0.0322
16216,-4.0000,-0.0322
16221,-4.0000,-0.0295
16226,-4.0000,-0.0269
16231,-4.0000,-0.0349
16236,-4.0000,-0.0161
16241,-4.0000,-0.0322
